rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/clip_fraction,train/n_updates,train/clip_range,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance
95.93,17,3479,2942976,230.85063094747053,29,0.18033854166666666,2509,0.2,76.2606938680013,31.765661239624023,0.0001,0.003231260304649671,32.096920013427734,0.07999999076128006,0.013845337,0.9763063788414001
94.17,17,3479,2945024,225.78443061694568,30,0.17513020833333334,2510,0.2,38.638471603393555,19.59296417236328,0.0001,0.0057515196191767854,32.096920013427734,0.07999999076128006,0.013448093,0.9875817894935608
92.15,18,3473,2947072,220.7118681513538,31,0.232421875,2511,0.2,75.64752006530762,31.02157974243164,0.0001,0.013110766420140862,32.096920013427734,0.07999999076128006,0.017229274,0.9732649922370911
92.44,18,3469,2949120,222.15476120257236,32,0.24739583333333334,2512,0.2,89.10614522298177,68.02233123779297,0.0001,0.003046712682892879,32.096920013427734,0.07999999076128006,0.018451208,0.9542328715324402
92.58,19,3469,2951168,222.891095675267,33,0.21614583333333334,2513,0.2,57.878640492757164,28.320825576782227,0.0001,0.002199990674853325,32.096920013427734,0.07999999076128006,0.014347103,0.9779656529426575
89.18,20,3469,2953216,214.02945825481203,34,0.2236328125,2514,0.2,118.9591178894043,70.48538970947266,0.0001,0.006867804331704974,32.096920013427734,0.07999999076128006,0.01939372,0.9547402858734131
87.3,20,3470,2955264,210.27973129715687,35,0.177734375,2515,0.2,210.5506591796875,84.97518157958984,0.0001,0.007646693615242839,32.096920013427734,0.07999999076128006,0.012953672,0.9000440239906311
86.32,21,3470,2957312,207.1851941300834,36,0.2197265625,2516,0.2,214.97835159301758,178.67408752441406,0.0001,0.0007531984010711312,32.096920013427734,0.07999999076128006,0.015838856,0.9312019348144531
86.06,21,3470,2959360,207.19693984642993,37,0.18203125,2517,0.2,127.94454803466797,32.10560607910156,0.0001,0.0043176934123039246,32.096920013427734,0.07999999076128006,0.013714293,0.9340448975563049
87.79,22,3470,2961408,211.174221130597,38,0.178125,2518,0.2,178.63087158203126,28.80596923828125,0.0001,0.0055993679910898205,32.096920013427734,0.07999999076128006,0.013886889,0.9263692498207092
87.27,23,3470,2963456,210.4113511570172,39,0.2046875,2519,0.2,208.05144958496095,117.10216522216797,0.0001,0.0015459343791007995,32.096920013427734,0.07999999076128006,0.015008348,0.9312949180603027
84.39,23,3471,2965504,204.06725162395495,40,0.1953125,2520,0.2,169.85294151306152,158.7835235595703,0.0001,-0.0013033023569732904,32.096920013427734,0.07999999076128006,0.015001407,0.8993080258369446
84.48,24,3471,2967552,203.83639931741288,41,0.1728515625,2521,0.2,267.71696853637695,112.93981170654297,0.0001,0.0018150578252971172,32.096920013427734,0.07999999076128006,0.013361579,0.9000343680381775
86.56,24,3471,2969600,208.8175371214064,42,0.2296875,2522,0.2,73.75570602416992,20.61807632446289,0.0001,0.0075678076595067974,32.096920013427734,0.07999999076128006,0.015931346,0.9599440693855286
87.12,25,3471,2971648,209.32277121315906,43,0.3138020833333333,2523,0.2,153.65744018554688,64.98092651367188,0.0001,0.012948583190639814,32.096920013427734,0.07999999076128006,0.03342996,0.9367059469223022
89.74,25,3473,2973696,215.5466256754442,44,0.21354166666666666,2524,0.2,63.50804646809896,30.249696731567383,0.0001,-0.0016626554230848949,32.096920013427734,0.07999999076128006,0.017071871,0.976548969745636
92.17,26,3474,2975744,220.6375849583506,45,0.19140625,2525,0.2,37.95548884073893,17.470121383666992,0.0001,0.013305834804972013,32.096920013427734,0.07999999076128006,0.015383749,0.9836729764938354
94.01,27,3475,2977792,224.98555233066563,46,0.2880859375,2526,0.2,44.034993171691895,20.94740104675293,0.0001,0.010383846703916788,32.096920013427734,0.07999999076128006,0.024536332,0.9838024973869324
94.19,27,3475,2979840,225.2871475752845,47,0.17578125,2527,0.2,47.508769035339355,23.3046932220459,0.0001,0.007978671696037054,32.096920013427734,0.07999999076128006,0.014024707,0.9792854189872742
94.8,28,3475,2981888,225.8349405438587,48,0.29140625,2529,0.2,36.24330577850342,15.503216743469238,0.0001,0.01766653931699693,32.096920013427734,0.07999999076128006,0.039373204,0.9846823215484619
94.57,28,3475,2983936,225.5818271063768,49,0.24479166666666666,2530,0.2,36.10848490397135,18.00840187072754,0.0001,0.02547307622929414,32.096920013427734,0.07999999076128006,0.02230867,0.9854021668434143
93.31,29,3476,2985984,222.40361809657472,50,0.22135416666666666,2531,0.2,42.20312245686849,23.5792293548584,0.0001,0.009393715299665928,32.096920013427734,0.07999999076128006,0.017888756,0.9843617677688599
94.42,30,3476,2988032,224.9549055021019,51,0.22265625,2532,0.2,42.646307627360024,21.6766357421875,0.0001,0.0210778812567393,32.096920013427734,0.07999999076128006,0.017953666,0.9859575033187866
93.05,30,3477,2990080,221.34773393928927,52,0.20182291666666666,2533,0.2,33.479513804117836,16.914295196533203,0.0001,0.013282930478453636,32.096920013427734,0.07999999076128006,0.01563909,0.9873005151748657
93.81,31,3478,2992128,222.74246137674584,53,0.201171875,2534,0.2,31.25235366821289,15.772314071655273,0.0001,0.012581410817801952,32.096920013427734,0.07999999076128006,0.0161618,0.9861608147621155
92.18,31,3478,2994176,218.54556196017478,54,0.2994791666666667,2535,0.2,39.49838892618815,19.834060668945312,0.0001,0.029042453815539677,32.096920013427734,0.07999999076128006,0.02481719,0.9869281053543091
92.99,32,3479,2996224,220.85447443213266,55,0.3385416666666667,2536,0.2,109.36151885986328,52.373661041259766,0.0001,0.01648334600031376,32.096920013427734,0.07999999076128006,0.03856043,0.9493715167045593
92.04,32,3480,2998272,218.89705360374748,56,0.22395833333333334,2537,0.2,48.61689885457357,22.150461196899414,0.0001,0.013086731235186258,32.096920013427734,0.07999999076128006,0.018801248,0.9835484027862549
94.38,33,3480,3000320,225.5323194183784,57,0.2705078125,2538,0.2,100.01827335357666,28.406330108642578,0.0001,0.02132185036316514,32.096920013427734,0.07999999076128006,0.021980584,0.9542933106422424
93.29,34,3480,3002368,223.62502852700644,58,0.19296875,2539,0.2,58.10927505493164,30.053043365478516,0.0001,0.00939779169857502,32.096920013427734,0.07999999076128006,0.014538085,0.977797269821167
96.06,34,3480,3004416,231.33121297708564,59,0.21484375,2540,0.2,197.21906153361002,57.677833557128906,0.0001,0.0017369162136067946,32.096920013427734,0.07999999076128006,0.016696343,0.9259269833564758
97.0,35,3481,3006464,234.52764717482324,60,0.1884765625,2541,0.2,49.08532428741455,25.138916015625,0.0001,0.007380449213087559,32.096920013427734,0.07999999076128006,0.0145379305,0.9799360036849976
97.4,35,3481,3008512,235.52731925335402,61,0.16015625,2542,0.2,52.4863977432251,27.13216209411621,0.0001,0.00948569062165916,32.096920013427734,0.07999999076128006,0.013015262,0.9797621965408325
99.45,36,3479,3010560,241.6673726903035,62,0.2495659722222222,2544,0.2,72.8857790629069,45.2052001953125,0.0001,0.0034879569171203505,32.096920013427734,0.07999999076128006,0.031257413,0.9734287261962891
100.08,37,3479,3012608,243.4150761261028,63,0.184375,2545,0.2,60.90475921630859,27.898517608642578,0.0001,0.008506141975522042,32.096920013427734,0.07999999076128006,0.013976499,0.9808049201965332
98.72,37,3479,3014656,239.98191732390504,64,0.209375,2546,0.2,78.07579345703125,39.518768310546875,0.0001,0.012251030653715134,32.096920013427734,0.07999999076128006,0.017947663,0.9694066047668457
97.32,38,3478,3016704,237.44997799636175,65,0.28984375,2547,0.2,117.17770080566406,31.58782958984375,0.0001,0.010662294179201125,32.096920013427734,0.07999999076128006,0.023051688,0.9577451348304749
96.51,38,3479,3018752,235.51798737044493,66,0.2041015625,2548,0.2,167.1541519165039,86.3172378540039,0.0001,-0.001182411564514041,32.096920013427734,0.07999999076128006,0.016247,0.9318172335624695
93.13,39,3479,3020800,225.69284698381324,67,0.181640625,2549,0.2,128.3752212524414,66.58206939697266,0.0001,0.0066158168483525515,32.096920013427734,0.07999999076128006,0.014180325,0.9639357924461365
91.62,40,3480,3022848,221.98090752432108,68,0.190625,2550,0.2,98.33801574707032,50.11334991455078,0.0001,0.009297783300280572,32.096920013427734,0.07999999076128006,0.013707657,0.9624805450439453
89.96,40,3480,3024896,216.83221618009316,69,0.22265625,2551,0.2,286.024169921875,66.64946746826172,0.0001,-0.00017179176211357117,32.096920013427734,0.07999999076128006,0.01676875,0.9028859734535217
85.46,41,3480,3026944,205.49490756519023,70,0.2529296875,2552,0.2,173.45823287963867,67.99629211425781,0.0001,0.011823898763395846,32.096920013427734,0.07999999076128006,0.021933064,0.9238288402557373
85.82,41,3480,3028992,206.63032354016661,71,0.201171875,2553,0.2,410.28601837158203,211.000244140625,0.0001,0.004989013657905161,32.096920013427734,0.07999999076128006,0.014879173,0.8449114561080933
86.7,42,3480,3031040,209.41973380582286,72,0.21037946428571427,2554,0.2,224.78400530133928,148.27845764160156,0.0001,0.005141085412885461,32.096920013427734,0.07999999076128006,0.01703144,0.9086910486221313
88.56,42,3480,3033088,213.7804159858306,73,0.24765625,2555,0.2,153.72176818847657,46.6097297668457,0.0001,0.003182476945221424,32.096920013427734,0.07999999076128006,0.018315997,0.9391481280326843
92.05,43,3479,3035136,221.76753926798628,74,0.231640625,2557,0.2,62.97757568359375,25.36124038696289,0.0001,0.005471244268119335,32.096920013427734,0.07999999076128006,0.031469025,0.97330641746521
96.79,44,3473,3037184,233.27396378228616,75,0.18098958333333334,2558,0.2,36.354315439860024,19.101686477661133,0.0001,0.010294262940684954,32.096920013427734,0.07999999076128006,0.013528048,0.9859347939491272
96.16,44,3472,3039232,231.4382894611625,76,0.2552083333333333,2559,0.2,69.71080652872722,40.2249870300293,0.0001,0.023366904507080715,32.096920013427734,0.07999999076128006,0.020756034,0.9744750261306763
98.6,45,3471,3041280,236.15541028947166,77,0.21354166666666666,2560,0.2,201.69342549641928,100.8795166015625,0.0001,0.005862641303489606,32.096920013427734,0.07999999076128006,0.016701357,0.9331841468811035
94.72,46,3472,3043328,225.99481550084096,78,0.2080078125,2561,0.2,45.180691719055176,22.215606689453125,0.0001,0.009807196678593755,32.096920013427734,0.07999999076128006,0.015756946,0.985981285572052
88.42,46,3470,3045376,210.70061932699528,79,0.1578125,2562,0.2,79.9666534423828,51.67314910888672,0.0001,-0.0017972970381379128,32.096920013427734,0.07999999076128006,0.012080372,0.9744948744773865
83.65,47,3470,3047424,198.69657594131058,80,0.19308035714285715,2563,0.2,369.6740199497768,136.22854614257812,0.0001,0.007677934664700713,32.096920013427734,0.07999999076128006,0.01430473,0.8779672384262085
82.66,47,3470,3049472,195.8685701930404,81,0.16796875,2564,0.2,231.9311580657959,61.68438720703125,0.0001,0.003529390669427812,32.096920013427734,0.07999999076128006,0.012237085,0.9072636961936951
83.36,48,3470,3051520,198.32631383305073,82,0.21171875,2565,0.2,52.72099990844727,28.917234420776367,0.0001,0.01368376724421978,32.096920013427734,0.07999999076128006,0.015112003,0.9784794449806213
85.94,48,3469,3053568,205.51804765237978,83,0.26313920454545453,2567,0.2,65.40737464211203,37.8739013671875,0.0001,0.005040549461475827,32.096920013427734,0.07999999076128006,0.030230323,0.967887282371521
87.34,49,3469,3055616,209.06253881054272,84,0.19401041666666666,2568,0.2,164.96172078450522,82.1372299194336,0.0001,0.003408427583053708,32.096920013427734,0.07999999076128006,0.014057913,0.9308065176010132
89.58,50,3469,3057664,215.50101203361663,85,0.24479166666666666,2569,0.2,52.11807632446289,26.129487991333008,0.0001,0.013760855110983053,32.096920013427734,0.07999999076128006,0.021471376,0.9691253900527954
91.09,50,3470,3059712,219.21380024300043,86,0.18098958333333334,2570,0.2,50.56506856282552,28.816329956054688,0.0001,0.006058689517279466,32.096920013427734,0.07999999076128006,0.0137257865,0.9786023497581482
89.78,51,3470,3061760,215.84333948948418,87,0.193359375,2571,0.2,39.309194564819336,17.79550552368164,0.0001,0.011437171488068998,32.096920013427734,0.07999999076128006,0.01634665,0.9856362342834473
92.81,51,3470,3063808,222.77301213668395,88,0.21484375,2572,0.2,34.81580034891764,13.758344650268555,0.0001,0.009224935279538235,32.096920013427734,0.07999999076128006,0.015607708,0.985687255859375
96.2,52,3470,3065856,231.61202049763932,89,0.1328125,2573,0.2,93.87964820861816,56.665462493896484,0.0001,0.011160560476128012,32.096920013427734,0.07999999076128006,0.010004734,0.9538268446922302
96.09,53,3470,3067904,231.96289070540743,90,0.234375,2574,0.2,86.94138081868489,46.9847526550293,0.0001,0.012735364648203054,32.096920013427734,0.07999999076128006,0.020877706,0.9724287390708923
95.8,53,3470,3069952,232.05171472672038,91,0.2568359375,2575,0.2,82.36026954650879,40.89386749267578,0.0001,0.02890351216774434,32.096920013427734,0.07999999076128006,0.02178323,0.9640059471130371
95.01,54,3471,3072000,229.8727517812621,92,0.2333984375,2576,0.2,92.65702247619629,58.850303649902344,0.0001,0.018974245060235262,32.096920013427734,0.07999999076128006,0.016868513,0.9604700207710266
93.66,54,3471,3074048,226.56118116990558,93,0.23046875,2577,0.2,30.20048761367798,15.434459686279297,0.0001,0.008162341546267271,32.096920013427734,0.07999999076128006,0.020786129,0.9883052706718445
93.72,55,3471,3076096,227.21388969203522,94,0.19921875,2578,0.2,144.37429809570312,66.79401397705078,0.0001,0.009501021665831407,32.096920013427734,0.07999999076128006,0.0133520095,0.9421187043190002
91.14,56,3472,3078144,220.884530187832,95,0.201171875,2579,0.2,73.82583332061768,50.196807861328125,0.0001,0.0057287816889584064,32.096920013427734,0.07999999076128006,0.014168417,0.9712557792663574
92.12,56,3472,3080192,223.20326769392142,96,0.17265625,2580,0.2,180.44878234863282,92.25982666015625,0.0001,0.0038168618455529215,32.096920013427734,0.07999999076128006,0.011900447,0.9351207613945007
91.91,57,3471,3082240,222.67501128123652,97,0.26848958333333334,2582,0.2,46.40670369466146,19.266027450561523,0.0001,0.00863616435478131,32.096920013427734,0.07999999076128006,0.027229676,0.9791191220283508
90.79,57,3472,3084288,219.4138268316145,98,0.2708333333333333,2583,0.2,41.00975545247396,21.45775604248047,0.0001,0.02373861273129781,32.096920013427734,0.07999999076128006,0.025495956,0.9837139844894409
90.33,58,3472,3086336,217.6765977892385,99,0.1796875,2584,0.2,87.07039388020833,49.579288482666016,0.0001,0.007827959954738617,32.096920013427734,0.07999999076128006,0.013334417,0.9644718766212463
90.46,58,3472,3088384,219.07543925478424,100,0.171875,2585,0.2,172.50888061523438,101.53829956054688,0.0001,0.004529218344638745,32.096920013427734,0.07999999076128006,0.014083944,0.947087287902832
89.33,59,3473,3090432,215.75015261032075,101,0.16666666666666666,2586,0.2,146.8183848063151,75.87773132324219,0.0001,0.009711186091105143,32.096920013427734,0.07999999076128006,0.01291168,0.9410839676856995
89.83,60,3473,3092480,217.40539325809962,102,0.25390625,2587,0.2,91.52736155192058,34.45984649658203,0.0001,0.007218813523650169,32.096920013427734,0.07999999076128006,0.020089136,0.9700198173522949
90.75,60,3473,3094528,220.41789102624162,103,0.2109375,2588,0.2,65.83723704020183,43.73237228393555,0.0001,0.01259434192130963,32.096920013427734,0.07999999076128006,0.01536525,0.9675624966621399
90.73,61,3473,3096576,220.50057498397177,104,0.20703125,2589,0.2,138.04164505004883,95.59883880615234,0.0001,0.004934878554195166,32.096920013427734,0.07999999076128006,0.01704869,0.933556854724884
90.37,61,3473,3098624,219.57784761857496,105,0.2078125,2590,0.2,147.3919204711914,39.579341888427734,0.0001,0.006239701993763447,32.096920013427734,0.07999999076128006,0.015803274,0.9377405643463135
91.23,62,3473,3100672,221.33998119927168,106,0.1904296875,2591,0.2,116.33517456054688,78.34260559082031,0.0001,0.010703562293201685,32.096920013427734,0.07999999076128006,0.01476323,0.948235809803009
89.99,63,3473,3102720,217.36592389258686,107,0.1640625,2592,0.2,34.52848815917969,16.753456115722656,0.0001,0.00895100983325392,32.096920013427734,0.07999999076128006,0.013433712,0.9878438115119934
92.71,63,3473,3104768,222.35968740557826,108,0.18828125,2593,0.2,71.2264617919922,36.959434509277344,0.0001,0.003052101843059063,32.096920013427734,0.07999999076128006,0.015624416,0.9705908298492432
93.91,64,3473,3106816,224.6109004830297,109,0.23893229166666666,2594,0.2,36.84319241841634,18.578357696533203,0.0001,0.013178607914596796,32.096920013427734,0.07999999076128006,0.018304827,0.9853793978691101
93.83,64,3474,3108864,224.17084774685972,110,0.21484375,2595,0.2,58.66244125366211,31.941585540771484,0.0001,0.004209382459521294,32.096920013427734,0.07999999076128006,0.018262105,0.9775814414024353
94.19,65,3474,3110912,225.1192834523215,111,0.20442708333333334,2596,0.2,97.7455940246582,48.22248077392578,0.0001,0.013052204623818398,32.096920013427734,0.07999999076128006,0.015114717,0.9586195349693298
93.06,66,3474,3112960,223.0380095484625,112,0.18098958333333334,2597,0.2,53.683432261149086,40.00538635253906,0.0001,0.011254931800067425,32.096920013427734,0.07999999076128006,0.013027723,0.9814878106117249
90.24,66,3474,3115008,216.64031097184886,113,0.19140625,2598,0.2,101.12007141113281,68.12931060791016,0.0001,0.0032634086286028228,32.096920013427734,0.07999999076128006,0.01608909,0.9657548666000366
89.6,67,3474,3117056,214.6709802002544,114,0.2392578125,2599,0.2,151.09038925170898,101.08834075927734,0.0001,0.004020623164251447,32.096920013427734,0.07999999076128006,0.020791402,0.9467198252677917
88.21,67,3474,3119104,211.40714572233213,115,0.2799479166666667,2600,0.2,45.1718495686849,21.602556228637695,0.0001,0.029350077733397484,32.096920013427734,0.07999999076128006,0.02416662,0.9801305532455444
87.08,68,3472,3121152,209.17944488615768,116,0.2630208333333333,2601,0.2,74.6592534383138,52.01927185058594,0.0001,0.022966008633375168,32.096920013427734,0.07999999076128006,0.024293942,0.979159951210022
86.27,68,3472,3123200,208.12259269050884,117,0.20833333333333334,2602,0.2,99.70083872477214,42.98153305053711,0.0001,0.0032048108987510204,32.096920013427734,0.07999999076128006,0.015204596,0.9553909301757812
86.54,69,3472,3125248,209.72437483513622,118,0.17317708333333334,2603,0.2,134.32793935139975,70.44584655761719,0.0001,-3.463495522737503e-05,32.096920013427734,0.07999999076128006,0.014525108,0.9500036239624023
84.23,70,3472,3127296,204.65612385953693,119,0.30859375,2604,0.2,33.769449869791664,14.004537582397461,0.0001,0.013627764924118916,32.096920013427734,0.07999999076128006,0.03193539,0.986198902130127
86.0,70,3472,3129344,210.1390470665799,120,0.22526041666666666,2605,0.2,110.07532755533855,49.11152648925781,0.0001,0.009095001500099897,32.096920013427734,0.07999999076128006,0.017524643,0.9554110765457153
86.76,71,3472,3131392,213.63278262327785,121,0.1875,2606,0.2,121.97286224365234,85.24974822998047,0.0001,0.011283236866195997,32.096920013427734,0.07999999076128006,0.01465847,0.9460487961769104
87.79,71,3473,3133440,216.8078221936531,122,0.2451171875,2607,0.2,187.86477088928223,112.26568603515625,0.0001,-0.003604760393500328,32.096920013427734,0.07999999076128006,0.02153318,0.9113567471504211
88.53,72,3473,3135488,219.18968211707758,123,0.162109375,2608,0.2,47.471540451049805,24.610628128051758,0.0001,0.005338967777788639,32.096920013427734,0.07999999076128006,0.012933025,0.9713022708892822
90.45,73,3472,3137536,224.8487060935239,124,0.1943359375,2609,0.2,119.78189277648926,60.80073928833008,0.0001,0.007160465698689222,32.096920013427734,0.07999999076128006,0.013947979,0.9543600678443909
90.06,73,3472,3139584,223.55270648371004,125,0.244140625,2610,0.2,126.75577036539714,79.90281677246094,0.0001,0.012615539599210024,32.096920013427734,0.07999999076128006,0.01746861,0.9384873509407043
90.34,74,3472,3141632,224.52283604161073,126,0.2568359375,2611,0.2,91.95953559875488,46.56965637207031,0.0001,0.018620287533849478,32.096920013427734,0.07999999076128006,0.024688842,0.9547553658485413
89.34,74,3473,3143680,222.1368769636731,127,0.2236328125,2612,0.2,141.5375156402588,91.24417877197266,0.0001,0.0026817945763468742,32.096920013427734,0.07999999076128006,0.017644048,0.9343879818916321
91.09,75,3473,3145728,226.25685202600528,128,0.1865234375,2613,0.2,146.14125633239746,59.86893081665039,0.0001,0.002891896991059184,32.096920013427734,0.07999999076128006,0.013619221,0.937078058719635
92.69,76,3473,3147776,229.8588129239418,129,0.2509765625,2614,0.2,53.61388683319092,20.330026626586914,0.0001,0.012809347594156861,32.096920013427734,0.07999999076128006,0.019881887,0.9779071807861328
94.98,76,3473,3149824,236.37362282579758,130,0.248046875,2615,0.2,93.25015131632487,53.07481384277344,0.0001,0.013299230486154556,32.096920013427734,0.07999999076128006,0.017751014,0.9646561741828918
96.54,77,3474,3151872,239.97911800763694,131,0.193359375,2616,0.2,57.64167785644531,24.527515411376953,0.0001,0.013789548072963953,32.096920013427734,0.07999999076128006,0.016265655,0.9755173325538635
99.9,77,3474,3153920,248.493503728747,132,0.26729910714285715,2617,0.2,48.33217675345285,23.37999725341797,0.0001,0.01850955281406641,32.096920013427734,0.07999999076128006,0.019278407,0.9804903268814087
97.05,78,3474,3155968,241.17185442022125,133,0.22578125,2618,0.2,31.884223556518556,17.596786499023438,0.0001,0.008793195150792599,32.096920013427734,0.07999999076128006,0.016532073,0.9881479740142822
97.25,78,3474,3158016,241.82325276569617,134,0.24544270833333334,2619,0.2,65.99871571858723,26.776315689086914,0.0001,0.010014488827437162,32.096920013427734,0.07999999076128006,0.018630283,0.9759957194328308
95.96,79,3474,3160064,238.1642014371819,135,0.24375,2620,0.2,73.86448211669922,51.41331481933594,0.0001,0.015968909487128258,32.096920013427734,0.07999999076128006,0.017595714,0.9693406820297241
95.65,80,3474,3162112,237.02131004733158,136,0.2578125,2621,0.2,37.011025746663414,19.468564987182617,0.0001,0.0039329441885153455,32.096920013427734,0.07999999076128006,0.0186165,0.985784649848938
95.02,80,3475,3164160,235.24498954283274,137,0.20833333333333334,2622,0.2,40.905619303385414,19.34511947631836,0.0001,0.012746739511688551,32.096920013427734,0.07999999076128006,0.017451528,0.9860596656799316
96.58,81,3475,3166208,239.76033248912296,138,0.1640625,2623,0.2,51.23687744140625,24.195158004760742,0.0001,0.021155261745055515,32.096920013427734,0.07999999076128006,0.015049429,0.9790129661560059
97.76,81,3475,3168256,243.16939261120865,139,0.21875,2624,0.2,132.34311294555664,22.90450096130371,0.0001,0.01716530229896307,32.096920013427734,0.07999999076128006,0.01726402,0.9612659215927124
98.14,82,3475,3170304,244.67564458099696,140,0.20442708333333334,2625,0.2,76.28998438517253,50.719852447509766,0.0001,0.01494803357248505,32.096920013427734,0.07999999076128006,0.017514661,0.971991777420044
98.45,83,3475,3172352,246.45167498767262,141,0.2890625,2626,0.2,57.88889789581299,25.30530548095703,0.0001,0.026361695490777493,32.096920013427734,0.07999999076128006,0.024185106,0.9758965969085693
97.94,83,3475,3174400,245.0250969030237,142,0.1533203125,2627,0.2,101.04153633117676,52.40223693847656,0.0001,0.0031450390815734863,32.096920013427734,0.07999999076128006,0.0132132415,0.968583345413208
97.18,84,3475,3176448,243.8222027685664,143,0.209375,2628,0.2,52.54760665893555,25.215179443359375,0.0001,0.011862452421337367,32.096920013427734,0.07999999076128006,0.015433667,0.9790670275688171
97.51,84,3475,3178496,244.857962369743,144,0.232421875,2629,0.2,96.93865966796875,60.75587463378906,0.0001,0.0070861587300896645,32.096920013427734,0.07999999076128006,0.02170441,0.9654688835144043
97.44,85,3476,3180544,244.14122859066526,145,0.22135416666666666,2630,0.2,40.46164576212565,20.953662872314453,0.0001,0.02154047756145398,32.096920013427734,0.07999999076128006,0.01727697,0.9853583574295044
96.78,86,3476,3182592,243.1141918376539,146,0.2421875,2631,0.2,40.99679946899414,20.639114379882812,0.0001,0.012854489032179117,32.096920013427734,0.07999999076128006,0.017957553,0.9844014048576355
96.96,86,3475,3184640,243.1475486765923,147,0.185546875,2632,0.2,113.8113784790039,64.7784194946289,0.0001,0.007544563850387931,32.096920013427734,0.07999999076128006,0.013245159,0.9581096768379211
97.6,87,3469,3186688,244.31391267508107,148,0.190625,2633,0.2,88.62107620239257,33.16929244995117,0.0001,0.0137342463247478,32.096920013427734,0.07999999076128006,0.014417073,0.9717490077018738
95.63,87,3468,3188736,239.1325380759954,149,0.2490234375,2634,0.2,38.54184913635254,19.41023826599121,0.0001,0.013107579201459885,32.096920013427734,0.07999999076128006,0.018722251,0.9846241474151611
95.68,88,3468,3190784,239.45087268534817,150,0.16796875,2635,0.2,95.97765350341797,68.9710693359375,0.0001,0.00015994285543759665,32.096920013427734,0.07999999076128006,0.013686262,0.9670529961585999
95.43,89,3469,3192832,238.90764556873089,151,0.22265625,2636,0.2,39.83150005340576,15.598422050476074,0.0001,0.013696585781872272,32.096920013427734,0.07999999076128006,0.019174283,0.9840840697288513
95.86,89,3469,3194880,240.6393544700502,152,0.2314453125,2637,0.2,107.00483703613281,43.79835510253906,0.0001,0.01847206917591393,32.096920013427734,0.07999999076128006,0.02045283,0.9504310488700867
96.45,90,3469,3196928,242.04559377368852,153,0.23102678571428573,2638,0.2,67.91056224278041,37.39699935913086,0.0001,0.01153020201517003,32.096920013427734,0.07999999076128006,0.017539218,0.9742281436920166
97.03,90,3470,3198976,243.63758631942164,154,0.21875,2639,0.2,40.24495315551758,18.73691177368164,0.0001,0.011381488293409348,32.096920013427734,0.07999999076128006,0.017921092,0.9851579666137695
97.28,91,3470,3201024,244.00534628319355,155,0.20052083333333334,2640,0.2,41.738451639811196,22.217496871948242,0.0001,0.008764383072654406,32.096920013427734,0.07999999076128006,0.01739305,0.9824829697608948
98.0,92,3470,3203072,246.19067037389365,156,0.2747395833333333,2641,0.2,89.66494496663411,21.13674545288086,0.0001,0.025243640566865604,32.096920013427734,0.07999999076128006,0.02928795,0.9731400609016418
97.62,92,3471,3205120,245.68174813310935,157,0.267578125,2642,0.2,31.434747219085693,15.752144813537598,0.0001,0.010086858179420233,32.096920013427734,0.07999999076128006,0.020305004,0.9857192635536194
96.99,93,3471,3207168,244.64023406750528,158,0.21354166666666666,2643,0.2,43.90550994873047,25.905487060546875,0.0001,0.014504109354068836,32.096920013427734,0.07999999076128006,0.018146586,0.9805931448936462
95.93,93,3471,3209216,241.3886831857877,159,0.24869791666666666,2644,0.2,45.47509638468424,19.851530075073242,0.0001,0.019403832964599133,32.096920013427734,0.07999999076128006,0.022165751,0.9826145768165588
97.2,94,3472,3211264,244.86933589595992,160,0.24348958333333334,2645,0.2,52.19920349121094,28.642200469970703,0.0001,0.007173689858367045,32.096920013427734,0.07999999076128006,0.018292325,0.9774843454360962
96.22,94,3472,3213312,242.30675222050385,161,0.21875,2646,0.2,45.52417882283529,22.274879455566406,0.0001,0.01495836271593968,32.096920013427734,0.07999999076128006,0.01665338,0.9850448966026306
97.71,95,3472,3215360,247.11839014768222,162,0.25,2647,0.2,117.80874443054199,47.22201919555664,0.0001,0.005710185505449772,32.096920013427734,0.07999999076128006,0.023168921,0.956879734992981
98.23,96,3472,3217408,248.40161846302618,163,0.220703125,2648,0.2,66.5088357925415,36.07650375366211,0.0001,0.010791626293212175,32.096920013427734,0.07999999076128006,0.016348425,0.9729681611061096
98.17,96,3473,3219456,249.27472058235907,164,0.20703125,2649,0.2,61.861586252848305,30.830310821533203,0.0001,0.006678723419706027,32.096920013427734,0.07999999076128006,0.015135292,0.9771209359169006
98.29,97,3473,3221504,250.55177051644046,165,0.18619791666666666,2650,0.2,115.4273681640625,82.77395629882812,0.0001,0.0060391562680403394,32.096920013427734,0.07999999076128006,0.016105855,0.9644410014152527
100.03,97,3473,3223552,255.49009883330902,166,0.23046875,2651,0.2,46.396056175231934,25.422040939331055,0.0001,0.02326504932716489,32.096920013427734,0.07999999076128006,0.016906302,0.9822950959205627
98.34,98,3473,3225600,250.81562181352373,167,0.21953125,2652,0.2,57.776912689208984,31.303192138671875,0.0001,0.013669613376259803,32.096920013427734,0.07999999076128006,0.016213039,0.9747747182846069
