time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,train/std,train/clip_fraction,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/learning_rate
604160,20,357.3259200518855,39,136.93,3892,0.3949998915195465,0.29111328125,-0.042999042221345006,0.033457566,0.9235121011734009,1470,0.2,259.6988952636719,-14.1765643119812,108.50978088378906,0.0003
606208,21,356.6680944019164,40,136.86,3891,0.3951331377029419,0.2765625,-0.04481403210666031,0.029951038,0.8722290396690369,1475,0.2,437.7778610229492,-14.187431955337525,226.06439208984375,0.0003
608256,21,355.778148201491,41,136.51,3893,0.3950168490409851,0.3306640625,-0.045522343413904306,0.035191678,0.9079304933547974,1480,0.2,280.98770179748533,-14.185709142684937,110.31703186035156,0.0003
610304,22,352.74177718738326,42,135.9,3888,0.39510658383369446,0.25458984375,-0.04308458399027586,0.029617246,0.9102659225463867,1485,0.2,300.20061111450195,-14.184368681907653,139.84532165527344,0.0003
612352,22,352.824886212795,43,135.86,3889,0.39497649669647217,0.2669921875,-0.04203898883133661,0.030218415,0.9018378853797913,1490,0.2,304.6031768798828,-14.185666060447693,123.30038452148438,0.0003
614400,23,350.245335984028,44,134.72,3889,0.3949452042579651,0.28173828125,-0.04085096819326282,0.036577463,0.8766531944274902,1495,0.2,371.85024108886716,-14.178907775878907,151.8977508544922,0.0003
616448,23,354.90062133725655,45,136.31,3889,0.3950681984424591,0.36552734375,-0.04514278769493103,0.044167563,0.9294599294662476,1500,0.2,211.2736789703369,-14.181877732276917,87.73990631103516,0.0003
618496,24,355.67873512905555,46,136.45,3890,0.3950388729572296,0.28828125,-0.04099562996998429,0.030056328,0.9104851484298706,1505,0.2,256.3604763031006,-14.186456751823425,100.65587615966797,0.0003
620544,24,358.582175376107,47,137.41,3890,0.3949988782405853,0.33125,-0.04349036568310112,0.039413273,0.9288329482078552,1510,0.2,241.7810287475586,-14.183738470077515,70.89015197753906,0.0003
622592,25,362.6183204873497,48,138.54,3890,0.39513736963272095,0.31982421875,-0.04577177288592793,0.036089115,0.8761048316955566,1515,0.2,242.86181564331054,-14.189738416671753,90.48503875732422,0.0003
624640,25,356.64459506811744,49,136.28,3890,0.39536023139953613,0.2947265625,-0.04296130288857967,0.034544278,0.8958560824394226,1520,0.2,352.7347557067871,-14.200880336761475,148.2349395751953,0.0003
626688,26,355.46361150055867,50,135.92,3892,0.3952062427997589,0.3525390625,-0.04513718753587455,0.038986813,0.934283971786499,1525,0.2,252.89808731079103,-14.204733967781067,81.52314758300781,0.0003
628736,26,358.2417658824194,51,137.02,3892,0.39534205198287964,0.26435546875,-0.043945557344704865,0.027735606,0.8959885835647583,1530,0.2,401.5881156921387,-14.20110263824463,187.8224639892578,0.0003
630784,27,345.3930227512641,52,133.0,3890,0.39542683959007263,0.266015625,-0.046046377578750255,0.029915556,0.8811293244361877,1535,0.2,337.1887538909912,-14.212627744674682,160.41429138183594,0.0003
632832,27,346.34126197351094,53,133.5,3889,0.3954983949661255,0.27109375,-0.04178701682249084,0.037250433,0.9230064153671265,1540,0.2,325.9860038757324,-14.21822361946106,146.982666015625,0.0003
634880,28,343.21231428261177,54,132.65,3889,0.39579418301582336,0.3759765625,-0.04534377322997898,0.04587536,0.913802444934845,1545,0.2,236.52963409423828,-14.232897806167603,125.56478118896484,0.0003
636928,28,338.78227420344405,55,131.29,3889,0.39587000012397766,0.3115234375,-0.04104544820729643,0.03546608,0.8881648778915405,1550,0.2,258.555345916748,-14.244176435470582,99.74207305908203,0.0003
638976,29,340.0603250458438,56,131.51,3888,0.3956870138645172,0.34208984375,-0.04274322200799361,0.041097663,0.9311977028846741,1555,0.2,274.15889701843264,-14.242550921440124,139.0956268310547,0.0003
641024,30,340.490187840747,57,131.67,3888,0.39588552713394165,0.37802734375,-0.04730037315748632,0.042895585,0.9238512516021729,1560,0.2,244.8920555114746,-14.241397356987,77.03936004638672,0.0003
643072,30,341.36423697907117,58,131.71,3888,0.39592307806015015,0.2728515625,-0.044049420964438465,0.035099626,0.9121786952018738,1565,0.2,297.64512596130373,-14.253213715553283,132.88430786132812,0.0003
645120,31,349.40793076313986,59,134.14,3887,0.39591363072395325,0.3482421875,-0.04310433740029111,0.037746735,0.929783821105957,1570,0.2,236.60757751464843,-14.252982664108277,113.93384552001953,0.0003
647168,31,354.9623500083342,60,135.88,3887,0.3959834575653076,0.31474609375,-0.04355931656900793,0.033155035,0.8660041093826294,1575,0.2,317.74974937438964,-14.255422449111938,134.3218536376953,0.0003
649216,32,359.8365946881384,61,137.35,3887,0.39635851979255676,0.32158203125,-0.04348288716282696,0.042257275,0.9168399572372437,1580,0.2,214.08830795288085,-14.26928231716156,76.22274017333984,0.0003
651264,32,361.1033532386248,62,137.88,3888,0.39657852053642273,0.401953125,-0.03861961830407381,0.04706604,0.9213799238204956,1585,0.2,182.7601833343506,-14.292733311653137,74.85111236572266,0.0003
653312,33,368.8077172236033,63,140.04,3888,0.39674437046051025,0.30234375,-0.04422171697951853,0.032015074,0.8992564082145691,1590,0.2,306.59544944763184,-14.309516310691833,152.7739715576172,0.0003
655360,33,371.57553439747807,64,140.71,3888,0.39668622612953186,0.26875,-0.04261560628656298,0.03245385,0.9064321517944336,1595,0.2,270.85521125793457,-14.311421203613282,86.82817077636719,0.0003
657408,34,372.39442727388155,65,140.36,3888,0.3967090845108032,0.29912109375,-0.04124254058115184,0.029272107,0.8924517631530762,1600,0.2,364.22366485595705,-14.309105062484742,158.3174591064453,0.0003
659456,34,371.8986382804803,66,140.36,3888,0.3966001868247986,0.294921875,-0.0430911019560881,0.03726957,0.9336724281311035,1605,0.2,233.34914360046386,-14.306114029884338,106.23282623291016,0.0003
661504,35,367.9054187315978,67,138.55,3888,0.3967897593975067,0.2908203125,-0.044621907826513055,0.030976217,0.9135810136795044,1610,0.2,274.56008644104,-14.309342241287231,93.05622863769531,0.0003
663552,35,358.820838503573,68,135.59,3888,0.3966846764087677,0.3259765625,-0.04432892296463251,0.037879914,0.9211449027061462,1615,0.2,249.65113563537597,-14.311205291748047,107.05331420898438,0.0003
665600,36,350.4086919519783,69,133.15,3888,0.3968057334423065,0.31572265625,-0.04392998424882535,0.034134954,0.9222631454467773,1620,0.2,313.0776454925537,-14.311285805702209,128.0460968017578,0.0003
667648,36,349.9623235406639,70,133.24,3888,0.396843284368515,0.2806640625,-0.04138708955142647,0.03247381,0.9468128681182861,1625,0.2,267.07019729614257,-14.318776106834411,122.97578430175781,0.0003
669696,37,349.135565831902,71,133.07,3888,0.39701494574546814,0.31298828125,-0.04767270518932491,0.037688766,0.9229178428649902,1630,0.2,238.03487701416014,-14.327325797080993,99.99768829345703,0.0003
671744,37,351.1742504524952,72,133.85,3888,0.39737728238105774,0.26416015625,-0.041560526356624904,0.034608275,0.9031258225440979,1635,0.2,340.0626274108887,-14.34513885974884,112.02130126953125,0.0003
673792,38,351.93886280683785,73,133.9,3889,0.39758872985839844,0.36064453125,-0.05186400234233588,0.047273077,0.887326180934906,1640,0.2,228.6831127166748,-14.36845142841339,99.27780151367188,0.0003
675840,38,352.4509338319427,74,134.24,3888,0.39761605858802795,0.33330078125,-0.042005918989889326,0.039432675,0.9311224222183228,1645,0.2,244.11590156555175,-14.377192664146424,94.26599884033203,0.0003
677888,39,354.0399718365823,75,134.68,3888,0.39768311381340027,0.33447265625,-0.04646623651497066,0.042820152,0.9283183217048645,1650,0.2,244.84100189208985,-14.379770231246948,93.58226776123047,0.0003
679936,40,360.00478580901967,76,135.98,3888,0.3978601098060608,0.4111328125,-0.049285323917865755,0.054733336,0.9257272481918335,1655,0.2,214.69685325622558,-14.387036561965942,65.5068588256836,0.0003
681984,40,359.1840995818594,77,135.43,3888,0.39807721972465515,0.3673828125,-0.042563250521197915,0.039762393,0.8942564725875854,1660,0.2,193.2767261505127,-14.401526284217834,72.13410186767578,0.0003
684032,41,360.2505812898569,78,135.77,3888,0.39822524785995483,0.305078125,-0.04667110424488783,0.03394114,0.9291703104972839,1665,0.2,247.24199867248535,-14.416073679924011,108.21009063720703,0.0003
686080,41,358.002021455165,79,135.02,3887,0.39860108494758606,0.34521484375,-0.04238675475353375,0.038632624,0.9439345598220825,1670,0.2,213.10130805969237,-14.433641457557679,75.38536834716797,0.0003
688128,42,357.4177565959188,80,134.94,3888,0.3986431062221527,0.29580078125,-0.043921249872073534,0.035052314,0.8909689784049988,1675,0.2,410.09337615966797,-14.451366734504699,186.66439819335938,0.0003
690176,42,357.89000492365295,81,135.19,3888,0.3984997570514679,0.29384765625,-0.044497898558620366,0.031291336,0.8966579437255859,1680,0.2,388.56079788208007,-14.444709253311157,167.35231018066406,0.0003
692224,43,360.52219783428257,82,136.21,3888,0.3986932039260864,0.33173828125,-0.044288671924732625,0.036838435,0.9453608989715576,1685,0.2,215.267525100708,-14.44951241016388,103.68025970458984,0.0003
694272,44,356.61760599948104,83,135.39,3860,0.398681640625,0.32890625,-0.04688113636802882,0.035207152,0.8830166459083557,1690,0.2,210.4455265045166,-14.459371280670165,73.14038848876953,0.0003
696320,44,362.67544265712297,84,137.39,3859,0.3988483250141144,0.34306640625,-0.04335013729287311,0.03819569,0.9364004731178284,1695,0.2,262.3497989654541,-14.45731587409973,104.98741912841797,0.0003
698368,45,363.1796533441168,85,137.76,3856,0.3985881209373474,0.30361328125,-0.03856904031708837,0.042071253,0.900650680065155,1700,0.2,203.41009216308595,-14.460093235969543,76.18014526367188,0.0003
700416,45,370.19197126960535,86,140.0,3852,0.3988502621650696,0.36123046875,-0.04693922286387533,0.05252835,0.9493358135223389,1705,0.2,140.5914026260376,-14.456061935424804,73.14350891113281,0.0003
702464,46,365.2122151030789,87,138.13,3849,0.3990499675273895,0.30576171875,-0.04246404670411721,0.033546325,0.8664190173149109,1710,0.2,349.36349029541014,-14.47500832080841,182.8412322998047,0.0003
704512,46,374.5378356539038,88,141.2,3845,0.3991257846355438,0.36025390625,-0.046710740448907016,0.04255014,0.9517223238945007,1715,0.2,208.40702476501465,-14.484656810760498,91.84577178955078,0.0003
706560,47,373.1490495026607,89,140.54,3845,0.39971715211868286,0.3984375,-0.04037014269270003,0.05611914,0.9406702518463135,1720,0.2,169.9152702331543,-14.507882714271545,92.53634643554688,0.0003
708608,47,376.46561787164916,90,141.54,3843,0.4000456631183624,0.371875,-0.042641113372519614,0.04506112,0.9209321737289429,1725,0.2,166.17760009765624,-14.545114660263062,78.3888168334961,0.0003
710656,48,372.68658038078735,91,140.25,3844,0.40061694383621216,0.3640625,-0.04153198604471982,0.04410237,0.9280166029930115,1730,0.2,139.1113094329834,-14.574379777908325,45.4769287109375,0.0003
712704,49,370.45784161160486,92,139.61,3844,0.4005564749240875,0.34521484375,-0.040396630926989016,0.041134305,0.910246729850769,1735,0.2,234.6449401855469,-14.592429804801942,109.50533294677734,0.0003
714752,49,363.088788832865,93,137.3,3844,0.4008486568927765,0.2658203125,-0.04000201227609068,0.027076278,0.9015411138534546,1740,0.2,410.39006729125975,-14.601389765739441,192.08872985839844,0.0003
716800,50,362.69171942184835,94,137.48,3845,0.4009324312210083,0.278515625,-0.042638019612059,0.033260264,0.9262543320655823,1745,0.2,300.4002468109131,-14.617199516296386,155.16673278808594,0.0003
718848,50,357.41085535660966,95,135.88,3844,0.4008181691169739,0.3216796875,-0.04319042186252773,0.032244533,0.9394497871398926,1750,0.2,325.9219432830811,-14.614998245239258,147.5462188720703,0.0003
720896,51,354.98516201445955,96,135.26,3842,0.4007911682128906,0.35810546875,-0.04209960615262389,0.042524606,0.9063745737075806,1755,0.2,323.45056381225584,-14.608664321899415,132.1715545654297,0.0003
722944,51,353.69523247609266,97,135.01,3843,0.4008512794971466,0.33720703125,-0.04414781726663932,0.03766276,0.920265257358551,1760,0.2,249.9709201812744,-14.610959219932557,98.93412780761719,0.0003
724992,52,352.3638571666642,98,134.57,3844,0.40074121952056885,0.35087890625,-0.04418115493608639,0.058666207,0.9198377728462219,1765,0.2,193.6870964050293,-14.60834333896637,104.21461486816406,0.0003
727040,52,355.35760624321534,99,135.75,3844,0.4007917642593384,0.31953125,-0.03952359168324619,0.03396707,0.9133893847465515,1770,0.2,354.7953681945801,-14.60550765991211,182.08493041992188,0.0003
729088,53,350.77381566007483,100,134.19,3845,0.40083616971969604,0.34404296875,-0.04261165134375915,0.041650616,0.9251143932342529,1775,0.2,408.97960510253904,-14.608458328247071,176.97958374023438,0.0003
731136,53,358.6907334768567,101,136.56,3844,0.4008833169937134,0.325390625,-0.04146009262185544,0.0318344,0.9146074652671814,1780,0.2,284.8525218963623,-14.613441967964173,124.84542846679688,0.0003
733184,54,360.30386140895297,102,137.29,3845,0.40118369460105896,0.35517578125,-0.04299529248964973,0.044766285,0.9533240795135498,1785,0.2,148.54535408020018,-14.621795654296875,45.499271392822266,0.0003
735232,54,361.58121483078486,103,137.8,3846,0.40111061930656433,0.361328125,-0.04687715262407437,0.04569766,0.9284470081329346,1790,0.2,164.1333137512207,-14.636074328422547,74.50928497314453,0.0003
737280,55,362.64897914117864,104,137.88,3846,0.4013310670852661,0.31982421875,-0.044529357785359026,0.04053067,0.9220135807991028,1795,0.2,235.02919578552246,-14.635852360725403,103.26016235351562,0.0003
739328,55,364.7101406136847,105,138.4,3847,0.4019576907157898,0.3880859375,-0.039065114560071376,0.064478025,0.9484019875526428,1800,0.2,161.1052812576294,-14.669557547569275,79.40965270996094,0.0003
741376,56,369.51719497272296,106,139.53,3848,0.40212157368659973,0.32177734375,-0.04193902057595551,0.037729733,0.9241329431533813,1805,0.2,191.26069049835206,-14.70004587173462,84.28471374511719,0.0003
743424,56,378.36535236249495,107,142.35,3849,0.402161568403244,0.3908203125,-0.043457039585337046,0.0598775,0.9436517357826233,1810,0.2,148.2515090942383,-14.704050040245056,81.7733383178711,0.0003
745472,57,373.9837918959476,108,140.75,3850,0.4023202955722809,0.2916015625,-0.0440126444445923,0.030062873,0.8984658122062683,1815,0.2,406.25905990600586,-14.712520170211793,143.71990966796875,0.0003
747520,57,372.1541817973833,109,140.36,3850,0.40255221724510193,0.3,-0.040149994846433404,0.040250972,0.9119683504104614,1820,0.2,273.2351989746094,-14.724962615966797,125.7145767211914,0.0003
749568,58,370.2021781131761,110,139.34,3851,0.402802050113678,0.349609375,-0.040307122631929815,0.045867316,0.9067122936248779,1825,0.2,207.60339794158935,-14.743531632423402,83.74887084960938,0.0003
751616,59,374.611042019142,111,140.78,3851,0.40311965346336365,0.31845703125,-0.03955546065699309,0.039032206,0.9118263125419617,1830,0.2,250.56745948791504,-14.763792419433594,84.13175201416016,0.0003
753664,59,372.6803686376542,112,140.26,3852,0.40357425808906555,0.3486328125,-0.04422838721657172,0.040875703,0.898101806640625,1835,0.2,267.80963706970215,-14.790445351600647,91.28408813476562,0.0003
755712,60,371.44757061078167,113,139.83,3852,0.4040270745754242,0.3923828125,-0.04649591984925792,0.067253545,0.9205906987190247,1840,0.2,143.9984224319458,-14.82651665210724,58.94984817504883,0.0003
757760,60,373.4658011727523,114,140.37,3852,0.4039109945297241,0.3837890625,-0.035561443748883904,0.045198068,0.8971366882324219,1845,0.2,310.3232654571533,-14.834146976470947,110.6326675415039,0.0003
759808,61,373.4390628367312,115,140.22,3853,0.40407878160476685,0.3720703125,-0.03808395243249833,0.047288723,0.9109290838241577,1850,0.2,219.18663520812987,-14.837160563468933,92.98356628417969,0.0003
761856,61,370.2067029078732,116,138.88,3851,0.4042898416519165,0.34443359375,-0.03867533390875906,0.040680923,0.9012420177459717,1855,0.2,267.07133026123046,-14.851595807075501,116.57019805908203,0.0003
763904,62,370.9658217078785,117,139.02,3848,0.40439724922180176,0.34638671875,-0.04185801297426224,0.035772234,0.9328139424324036,1860,0.2,236.93719482421875,-14.864639711380004,114.4717025756836,0.0003
765952,62,368.3778998092302,118,138.44,3848,0.40456080436706543,0.37783203125,-0.037094599171541634,0.046495892,0.9386106729507446,1865,0.2,147.59639492034913,-14.8741886138916,48.27668380737305,0.0003
768000,63,372.9669479486986,119,139.98,3849,0.4048214256763458,0.39541015625,-0.035698776901699605,0.06648326,0.8976835608482361,1870,0.2,155.4581214904785,-14.88817765712738,81.25956726074219,0.0003
770048,63,373.38254762109085,120,140.42,3848,0.40517616271972656,0.3525390625,-0.03726109305862337,0.03745612,0.9103876352310181,1875,0.2,286.0150276184082,-14.911092472076415,129.21804809570312,0.0003
772096,64,378.980764600341,121,142.61,3849,0.4055382013320923,0.40458984375,-0.040471986297052356,0.06791187,0.9244881272315979,1880,0.2,108.89169006347656,-14.934985661506653,22.157730102539062,0.0003
774144,64,380.3450523563256,122,143.23,3849,0.40581363439559937,0.3625,-0.036847131757531314,0.044105157,0.8437289595603943,1885,0.2,196.2347085952759,-14.958285450935364,61.22894287109375,0.0003
776192,65,387.68963549465656,123,146.01,3849,0.4063299298286438,0.4517578125,-0.03841686157975346,0.09379882,0.93929523229599,1890,0.2,64.45624437332154,-14.985231566429139,18.314456939697266,0.0003
778240,66,389.5532250985536,124,147.1,3845,0.40658462047576904,0.44189453125,-0.02742780550615862,0.06038048,0.8634504079818726,1895,0.2,145.35992088317872,-15.0160147190094,56.263648986816406,0.0003
780288,66,384.57692215250177,125,145.67,3841,0.4067966639995575,0.37822265625,-0.03587192804552615,0.035454452,0.8553788661956787,1900,0.2,266.9763355255127,-15.033578944206237,82.68757629394531,0.0003
782336,67,383.2536084096878,126,145.31,3839,0.40695780515670776,0.430859375,-0.03817860775161534,0.0628165,0.9640215635299683,1905,0.2,127.69804515838624,-15.043264770507813,19.311174392700195,0.0003
784384,67,387.28571404159516,127,146.42,3839,0.4074842631816864,0.47060546875,-0.03747440446168184,0.06735286,0.8849887847900391,1910,0.2,127.92093677520752,-15.071810436248779,53.201045989990234,0.0003
786432,68,382.1235024595891,128,144.63,3840,0.40756386518478394,0.3513671875,-0.034983042074600235,0.035986576,0.8527899980545044,1915,0.2,320.11345863342285,-15.091853380203247,127.91586303710938,0.0003
788480,68,378.3672748823253,129,143.42,3840,0.40772736072540283,0.376953125,-0.04566836354788393,0.0637809,0.9251232743263245,1920,0.2,183.22864437103271,-15.098319840431213,82.0220947265625,0.0003
790528,69,377.80176652060567,130,143.04,3841,0.4080149829387665,0.344921875,-0.04211611088830978,0.055537663,0.9218747019767761,1925,0.2,131.70115938186646,-15.114165925979615,64.5893783569336,0.0003
792576,69,377.27839967435943,131,142.81,3841,0.4083121418952942,0.32822265625,-0.030626301490701734,0.033911996,0.8227672576904297,1930,0.2,190.17229728698732,-15.136792182922363,60.983192443847656,0.0003
794624,70,380.5308953023348,132,143.64,3841,0.4086669981479645,0.421484375,-0.034955145139247176,0.04924452,0.8977223038673401,1935,0.2,220.78216133117675,-15.159443593025207,48.48319625854492,0.0003
796672,70,382.33028886343845,133,144.13,3842,0.40989959239959717,0.5669921875,-0.03246615292737261,0.34028527,0.9170588254928589,1940,0.2,36.30872497558594,-15.196346020698547,8.4821138381958,0.0003
798720,71,380.001860603029,134,142.98,3843,0.41085007786750793,0.6052734375,-0.006804590544197709,0.11816053,0.882831335067749,1945,0.2,76.54185352325439,-15.306374096870423,24.845661163330078,0.0003
800768,71,386.1458574798587,135,144.84,3843,0.41119149327278137,0.3619140625,-0.02534321725834161,0.032964066,0.9358313083648682,1950,0.2,123.91272974014282,-15.340219807624816,67.1583480834961,0.0003
802816,72,389.22169634795233,136,145.53,3844,0.41115516424179077,0.30751953125,-0.033361428818898274,0.03336585,0.8397893309593201,1955,0.2,160.95822200775146,-15.350104331970215,71.31616973876953,0.0003
804864,72,389.61200502215166,137,145.52,3844,0.4111388027667999,0.28681640625,-0.04170616836054251,0.029042188,0.8005302548408508,1960,0.2,263.2402061462402,-15.345951104164124,83.22095489501953,0.0003
806912,73,392.7270647930464,138,146.49,3844,0.41128087043762207,0.44638671875,-0.04160974849946797,0.104139134,0.9653910398483276,1965,0.2,50.075272750854495,-15.351728534698486,20.229747772216797,0.0003
808960,74,391.0202737855283,139,145.76,3844,0.41135555505752563,0.4107421875,-0.022266094951191917,0.033438075,0.7717616558074951,1970,0.2,238.98691902160644,-15.35781888961792,86.9952392578125,0.0003
811008,74,389.7282481826537,140,145.15,3845,0.4114353060722351,0.26591796875,-0.03261135690845549,0.030070726,0.9596646428108215,1975,0.2,129.62125692367553,-15.363770127296448,37.55126953125,0.0003
813056,75,392.73678455786734,141,146.35,3845,0.4115464985370636,0.22900390625,-0.02960051578702405,0.01884198,0.8732631206512451,1980,0.2,205.43692054748536,-15.371406984329223,86.50877380371094,0.0003
815104,75,386.7176064815052,142,144.32,3845,0.4117268919944763,0.26279296875,-0.0348094844026491,0.027912702,0.9408260583877563,1985,0.2,169.51401767730712,-15.380147004127503,32.12569808959961,0.0003
817152,76,385.47212483820545,143,143.91,3846,0.41187936067581177,0.20458984375,-0.03477209256961942,0.02114056,0.9171994924545288,1990,0.2,292.4516014099121,-15.392029166221619,92.47509765625,0.0003
819200,76,384.18074768750716,144,143.28,3846,0.4120166599750519,0.2166015625,-0.036312485206872226,0.0211539,0.9255808591842651,1995,0.2,250.2701961517334,-15.40368311405182,79.89501953125,0.0003
821248,77,380.86729619962057,145,141.98,3847,0.41232287883758545,0.320703125,-0.04033849578117952,0.037575398,0.9526464343070984,2000,0.2,133.95161399841308,-15.41645040512085,58.99876403808594,0.0003
823296,77,386.32637327269464,146,143.54,3846,0.41258904337882996,0.25908203125,-0.035772828303743155,0.024332687,0.9092602729797363,2005,0.2,318.0723358154297,-15.440487742424011,125.13472747802734,0.0003
825344,78,385.74806861180804,147,143.33,3846,0.41276970505714417,0.2701171875,-0.03988941435236484,0.027515806,0.9071250557899475,2010,0.2,273.16196327209474,-15.453831720352174,109.74234008789062,0.0003
827392,78,381.44211706484367,148,141.99,3846,0.41279882192611694,0.3083984375,-0.03988836018834263,0.031181386,0.8345416784286499,2015,0.2,384.1951072692871,-15.462565183639526,143.722900390625,0.0003
829440,79,385.55777768060454,149,143.03,3846,0.4127865433692932,0.34931640625,-0.04654562035575509,0.04539212,0.9554318785667419,2020,0.2,132.1581132888794,-15.459937739372254,65.72906494140625,0.0003
831488,79,392.2686890385652,150,144.85,3846,0.4129379093647003,0.37744140625,-0.032083335926290604,0.0504876,0.8818833827972412,2025,0.2,87.7430027961731,-15.463621163368225,31.97765350341797,0.0003
833536,80,387.14564416804006,151,143.2,3846,0.4132162630558014,0.2943359375,-0.03936955346725881,0.029544422,0.7867941856384277,2030,0.2,232.92838859558105,-15.482019448280335,82.58501434326172,0.0003
835584,80,387.12837951908455,152,143.13,3846,0.41340917348861694,0.25029296875,-0.03607326522469521,0.030649018,0.9425663948059082,2035,0.2,252.37232360839843,-15.495690083503723,172.76873779296875,0.0003
837632,81,390.470741705444,153,143.87,3846,0.4134991765022278,0.33095703125,-0.04006495175417513,0.031745028,0.9244190454483032,2040,0.2,185.19565830230712,-15.507980895042419,59.64633560180664,0.0003
839680,81,391.24655701777175,154,144.12,3846,0.4140169024467468,0.31240234375,-0.04174579344689846,0.047971036,0.9287340641021729,2045,0.2,94.22161960601807,-15.524807047843932,35.88140106201172,0.0003
841728,82,396.8225521201625,155,145.58,3846,0.41426199674606323,0.34072265625,-0.036503463657572864,0.036232065,0.8471484184265137,2050,0.2,201.19855937957763,-15.558796620368957,97.3013687133789,0.0003
843776,83,397.67997792203664,156,145.78,3844,0.41426920890808105,0.29853515625,-0.039262250100728126,0.03542375,0.9372210502624512,2055,0.2,146.3050552368164,-15.565044522285461,77.71037292480469,0.0003
845824,83,395.50290257356346,157,145.17,3845,0.4143386483192444,0.37197265625,-0.03874226206098683,0.060028005,0.7298285961151123,2060,0.2,93.5963207244873,-15.564279246330262,28.572290420532227,0.0003
847872,84,397.959855243712,158,145.71,3845,0.41462966799736023,0.3359375,-0.03792293053120375,0.032416023,0.9073723554611206,2065,0.2,228.5245002746582,-15.579814147949218,88.2652816772461,0.0003
849920,84,401.55809556868707,159,147.05,3846,0.415330171585083,0.3146484375,-0.036605200218036774,0.039650813,0.9015863537788391,2070,0.2,177.25892162322998,-15.612293434143066,98.3615951538086,0.0003
851968,85,395.9877933202904,160,145.53,3846,0.41566941142082214,0.22548828125,-0.03739141710102558,0.02527932,0.9328991174697876,2075,0.2,274.33642463684083,-15.650314545631408,87.10295104980469,0.0003
854016,85,388.5714892594013,161,143.11,3846,0.41595786809921265,0.304296875,-0.04291493217460811,0.03569586,0.900383472442627,2080,0.2,327.51069259643555,-15.671942710876465,140.4958953857422,0.0003
856064,86,387.2626848231786,162,142.41,3847,0.4159640371799469,0.250390625,-0.04373826845549047,0.025823679,0.9211061596870422,2085,0.2,268.8456260681152,-15.681568622589111,140.58290100097656,0.0003
858112,86,385.70194335542493,163,142.05,3847,0.4162610173225403,0.39326171875,-0.042282837373204527,0.05343482,0.9480772614479065,2090,0.2,119.9376838684082,-15.689672327041626,63.62913131713867,0.0003
860160,87,387.4647347572408,164,142.83,3847,0.4166213870048523,0.294921875,-0.0351981918909587,0.03779196,0.862415075302124,2095,0.2,233.96578788757324,-15.711868286132812,65.94237518310547,0.0003
862208,87,387.76029876467044,165,142.83,3848,0.4168766140937805,0.2283203125,-0.03348584291525185,0.026428547,0.9006969332695007,2100,0.2,232.48329544067383,-15.73592176437378,59.55956268310547,0.0003
864256,88,386.32357697744584,166,142.27,3848,0.4170317053794861,0.43271484375,-0.03432763636810705,0.058172386,0.865641713142395,2105,0.2,104.21087636947632,-15.748275589942931,25.325130462646484,0.0003
866304,88,391.0522511834149,167,143.57,3848,0.4173579514026642,0.32001953125,-0.037501746835187075,0.030175123,0.8864380717277527,2110,0.2,260.44593544006347,-15.76567280292511,111.37998962402344,0.0003
868352,89,396.9188911156254,168,145.57,3848,0.4174169898033142,0.48857421875,-0.04039892838336527,0.16461995,0.961044192314148,2115,0.2,52.08937873840332,-15.782363057136536,18.905006408691406,0.0003
870400,90,399.805950245215,169,146.59,3845,0.4176238477230072,0.48388671875,-0.014074702397920191,0.03679899,0.8853304386138916,2120,0.2,270.38311462402345,-15.784578680992126,129.4089813232422,0.0003
872448,90,392.9179149406493,170,144.56,3845,0.41764548420906067,0.2798828125,-0.03883691863156855,0.030316094,0.8983314037322998,2125,0.2,189.3587345123291,-15.795921683311462,78.40319061279297,0.0003
874496,91,388.5449622328682,171,143.13,3846,0.41758790612220764,0.255859375,-0.03677151915617287,0.028426928,0.921044647693634,2130,0.2,288.82775535583494,-15.793138003349304,95.41414642333984,0.0003
876544,91,384.2024679688665,172,141.98,3846,0.4175993502140045,0.2126953125,-0.03533004933269694,0.02332354,0.9053917527198792,2135,0.2,405.1404495239258,-15.7916029214859,168.772216796875,0.0003
878592,92,382.8387479940054,173,141.63,3847,0.41785508394241333,0.26201171875,-0.03531209258362651,0.028938457,0.8959901928901672,2140,0.2,290.9199443817139,-15.799430799484252,90.7411880493164,0.0003
880640,92,384.46374974969075,174,142.1,3846,0.418150931596756,0.37431640625,-0.04342574494658038,0.044186246,0.9473538994789124,2145,0.2,152.3330560684204,-15.81991229057312,67.10371398925781,0.0003
882688,93,382.22621152483634,175,141.47,3847,0.41815871000289917,0.27890625,-0.03990564215928316,0.032964204,0.8329254388809204,2150,0.2,231.11140995025636,-15.830441212654113,85.82772827148438,0.0003
884736,93,379.0024128248293,176,140.72,3847,0.4184064269065857,0.3125,-0.04184537420514971,0.03827745,0.9212865233421326,2155,0.2,249.47115478515624,-15.834589004516602,108.62338256835938,0.0003
886784,94,382.2592976524424,177,141.69,3848,0.418628454208374,0.3671875,-0.03580821850337088,0.047447614,0.9581908583641052,2160,0.2,117.92732849121094,-15.853670573234558,42.917320251464844,0.0003
